Account: Account name,Campaign: Campaign name,Campaign: Campaign Id,Report: Date,Cost: Amount spend,Performance: Clicks,Cost: CPC,Clicks: CTR,Performance: Impressions,Conversions: All conversions,Conversions: Conversions,Cost: Cost per conversion,Campaign: Campaign status,Campaign: Start date,Campaign: End date,Campaign: Advertising channel type,Campaign: Tracking URL template,Campaign: Budget amount
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-02,152.733087,83,1.84015767,0.26517572,313,9.066229,8.066229,18.93488109,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-03,175.444648,81,2.16598331,0.20984456,386,12.344617,6.344617,27.65251992,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-04,181.751966,91,1.99727435,0.19654428,463,7.798359,4.798359,37.87794244,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-05,181.156623,98,1.84853697,0.30246914,324,17.077272,11.077272,16.35390221,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-06,120.464534,84,1.4341016,0.38709677,217,9.468727,8.468727,14.22463305,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-07,88.550524,74,1.1966287,0.31896552,232,8.011523,8.011523,11.05289519,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-08,143.55335,67,2.14258731,0.20615385,325,14.914262,12.914262,11.11587716,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-09,153.586322,85,1.80689791,0.3307393,257,11.19393,7.19393,21.34943237,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-10,170.118026,113,1.50546926,0.20733945,545,15.495226,8.495226,20.02513247,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-25,105.828446,84,1.25986245,0.0979021,858,13.587582,8.587582,12.32342771,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-26,87.471882,73,1.19824496,0.1020979,715,5.024642,2.024642,43.20362909,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-27,95.998696,120,0.79998913,0.11278195,1064,27.997919,19.997919,4.80043429,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-02-28,47.095514,51,0.92344145,0.04717854,1081,3.012675,2.012675,23.3994629,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-01,98.193147,76,1.29201509,0.06050955,1256,16.872892,16.872892,5.81958013,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-02,151.386814,100,1.51386814,0.05630631,1776,19.19226,18.19226,8.32149573,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-03,150.286274,113,1.32996703,0.09269893,1219,20.587761,14.587761,10.30221663,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-04,148.738764,101,1.47266103,0.08669528,1165,19.887396,16.887396,8.80767905,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-05,78.89272,73,1.08072219,0.04847278,1506,9.503666,5.503666,14.33457626,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-06,170.395823,90,1.89328692,0.04550051,1978,11.032141,7.032141,24.23100205,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-07,171.661732,117,1.46719429,0.0613851,1906,9.186228,6.186228,27.74901475,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-08,152.660499,80,1.90825624,0.04179728,1914,6.296272,6.296272,24.24617281,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-09,177.732302,80,2.22165378,0.05312085,1506,10.606233,8.606233,20.65157915,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-10,110.812665,66,1.67897977,0.04892513,1349,3.961345,2.961345,37.41970794,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-25,99.381865,68,1.46149801,0.08104887,839,5.5,4.5,22.08485889,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-26,96.983075,72,1.34698715,0.07651435,941,0.992968,0.992968,97.66988966,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-27,98.111562,67,1.46435167,0.0839599,798,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-01,103.769552,57,1.82051846,0.06651109,857,0.5,0.5,207.539104,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-02-28,84.439586,64,1.31936853,0.08579088,746,0,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-02,568.332799,128,4.44009999,0.05770965,2218,9.008644,8.008644,70.96492228,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-03,547.35272,200,2.7367636,0.06882312,2906,2.483048,1.483048,369.0728284,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-04,620.80318,182,3.41100648,0.06074766,2996,8.053165,7.053165,88.01767433,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-05,572.325994,168,3.40670235,0.06422018,2616,4.012049,4.012049,142.6517956,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-06,492.102137,171,2.87779027,0.07092493,2411,5.941855,4.941855,99.5784249,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-07,500.842048,203,2.46720221,0.07554894,2687,1,0,,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-08,555.761462,176,3.15773558,0.07174888,2453,5.02204,5.02204,110.6644834,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-09,545.931526,189,2.88852659,0.07717436,2449,3.973569,2.973569,183.5947059,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Consolidated,22883593175,2026-03-10,589.952761,227,2.59891084,0.0727331,3121,11.007914,7.007914,84.18379007,ENABLED,2025-08-08,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,375
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-25,317.561857,101,3.1441768,0.07013889,1440,3.973937,3.973937,79.91114529,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-26,301.517527,112,2.69212078,0.07904023,1417,3.02256,2.02256,149.077173,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-27,261.022593,107,2.43946349,0.05737265,1865,9.047314,9.047314,28.85083827,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-02-28,265.750476,99,2.68434824,0.0771629,1283,1,1,265.750476,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-01,271.53651,118,2.30115686,0.06458675,1827,3.021194,3.021194,89.87721742,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-02,704.409494,213,3.30708683,0.05968058,3569,8.128894,8.128894,86.65502269,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-03,786.710467,182,4.32258498,0.05963303,3052,4.044392,4.044392,194.5188466,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-04,900.421975,196,4.59398967,0.06487918,3021,5.00775,2.00775,448.473154,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-05,751.307757,192,3.91306123,0.05552342,3458,5,5,150.2615514,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-06,716.65144,162,4.42377432,0.05299313,3057,4.064769,4.064769,176.3080362,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-07,667.519579,149,4.47999717,0.06096563,2444,2,2,333.7597895,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-08,740.151591,181,4.08923531,0.06185919,2926,4.952686,4.952686,149.4444814,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-09,744.765229,176,4.23162062,0.07695671,2287,6.97801,6.97801,106.7303184,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - NB - Injectables,23010315749,2026-03-10,515.333709,134,3.84577395,0.06485963,2066,5.028266,5.028266,102.4873603,ENABLED,2025-09-11,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,325
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-11,236.049309,106,2.22688027,0.18596491,570,9.043424,7.043424,33.51343168,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-12,181.259531,100,1.81259531,0.28901734,346,14.99346,9.99346,18.13781523,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-13,118.899694,59,2.01524905,0.22692308,260,8.029591,6.029591,19.71936305,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-14,99.237634,71,1.39771315,0.35678392,199,6.5312,3.5312,28.10309073,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-15,109.19516,70,1.55993086,0.44871795,156,6.95169,6.95169,15.70771424,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-16,114.95183,57,2.01669877,0.24255319,235,6.966106,4.966106,23.14727676,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-17,113.526257,84,1.35150306,0.34008097,247,7.981687,5.981687,18.97896981,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-18,93.140073,105,0.88704831,0.45851528,229,12.266204,10.266204,9.07249388,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-19,129.338494,83,1.55829511,0.34439834,241,23.121397,22.121397,5.84675977,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-20,79.193742,69,1.14773539,0.37096774,186,7.048207,6.048207,13.09375522,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-21,88.54672,68,1.30215765,0.25092251,271,6.852142,3.852142,22.98635928,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-22,98.543386,51,1.93222325,0.24056604,212,5.860501,5.860501,16.81483989,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-23,137.473159,93,1.47820601,0.30592105,304,7.997235,5.997235,22.92275674,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - Search - Branded,21270220547,2026-03-24,112.05037,81,1.3833379,0.3375,240,17.533206,5.533206,20.25053287,ENABLED,2024-05-07,2037-12-30,SEARCH,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,150
Evolve Med Spa,[SB] - PMax - Branded,22100524284,2026-03-11,189.317148,85,2.22726056,0.04352279,1953,12.744265,7.744265,24.44610922,ENABLED,2025-01-08,2037-12-30,PERFORMANCE_MAX,{lpurl}?utm_source=googledirect&utm_medium=paid&utm_campaign={campaignid}&utm_adgroup={adgroupid}&utm_term={keyword}&utm_content=medspa,100
